start,end,text,file
628.81,628.9,do,ES2008d.A.words.xml
628.9,629.0,you,ES2008d.A.words.xml
629.0,629.21,get,ES2008d.A.words.xml
629.21,629.4,back,ES2008d.A.words.xml
629.4,629.65,to,ES2008d.A.words.xml
629.65,629.76,the,ES2008d.A.words.xml
629.76,630.19,main,ES2008d.A.words.xml
630.19,630.69,menu,ES2008d.A.words.xml
630.69,630.69,?,ES2008d.A.words.xml
637.17,637.33,But,ES2008d.A.words.xml
637.33,637.47,that,ES2008d.A.words.xml
637.47,637.64,has,ES2008d.A.words.xml
637.64,637.7,a,ES2008d.A.words.xml
637.7,637.98,menu,ES2008d.A.words.xml
637.98,638.25,button,ES2008d.A.words.xml
638.25,638.61,separate,ES2008d.A.words.xml
638.61,638.8,from,ES2008d.A.words.xml
638.8,638.85,a,ES2008d.A.words.xml
638.85,639.31,select,ES2008d.A.words.xml
639.31,640.06,button,ES2008d.A.words.xml
640.06,640.06,",",ES2008d.A.words.xml
640.06,640.35,whereas,ES2008d.A.words.xml
640.35,640.5,if,ES2008d.A.words.xml
640.5,640.67,this,ES2008d.A.words.xml
640.67,640.93,one's,ES2008d.A.words.xml
640.93,641.13,both,ES2008d.A.words.xml
641.13,641.21,the,ES2008d.A.words.xml
641.21,641.45,menu,ES2008d.A.words.xml
641.45,641.61,and,ES2008d.A.words.xml
641.61,641.68,the,ES2008d.A.words.xml
641.68,642.02,select,ES2008d.A.words.xml
642.02,642.28,button,ES2008d.A.words.xml
642.28,642.28,?,ES2008d.A.words.xml
648.53,648.88,Okay,ES2008d.A.words.xml
648.88,648.88,.,ES2008d.A.words.xml
656.97,657.16,Could,ES2008d.A.words.xml
657.16,657.84,these,ES2008d.A.words.xml
657.84,657.95,be,ES2008d.A.words.xml
657.95,658.24,used,ES2008d.A.words.xml
658.24,658.36,for,ES2008d.A.words.xml
658.36,658.88,going,ES2008d.A.words.xml
658.88,659.0,to,ES2008d.A.words.xml
659.0,659.67,submenus,ES2008d.A.words.xml
659.67,659.94,or,ES2008d.A.words.xml
662.27,662.67,Okay,ES2008d.A.words.xml
662.67,662.67,.,ES2008d.A.words.xml
668.49,669.01,Mm-hmm,ES2008d.A.words.xml
669.01,669.01,.,ES2008d.A.words.xml
670.79,671.23,Okay,ES2008d.A.words.xml
671.23,671.23,.,ES2008d.A.words.xml
671.23,671.38,Well,ES2008d.A.words.xml
671.38,671.38,",",ES2008d.A.words.xml
671.38,671.49,as,ES2008d.A.words.xml
671.49,671.7,long,ES2008d.A.words.xml
671.7,671.77,as,ES2008d.A.words.xml
671.77,671.92,we,ES2008d.A.words.xml
671.92,672.08,have,ES2008d.A.words.xml
672.08,672.21,that,ES2008d.A.words.xml
672.21,672.32,in,ES2008d.A.words.xml
672.32,672.61,mind,ES2008d.A.words.xml
672.61,672.73,as,ES2008d.A.words.xml
672.73,672.85,we're,ES2008d.A.words.xml
672.85,673.3,designing,ES2008d.A.words.xml
673.3,673.41,it,ES2008d.A.words.xml
673.41,673.64,still,ES2008d.A.words.xml
673.64,673.64,",",ES2008d.A.words.xml
673.64,673.99,mm,ES2008d.A.words.xml
673.99,674.22,'kay,ES2008d.A.words.xml
674.22,674.22,.,ES2008d.A.words.xml
686.68,686.74,I,ES2008d.A.words.xml
686.74,686.91,think,ES2008d.A.words.xml
686.91,687.13,so,ES2008d.A.words.xml
687.13,687.13,.,ES2008d.A.words.xml
750.38,750.75,I,ES2008d.A.words.xml
750.75,750.94,I,ES2008d.A.words.xml
750.94,751.16,kind,ES2008d.A.words.xml
751.16,751.24,of,ES2008d.A.words.xml
751.24,751.39,think,ES2008d.A.words.xml
751.39,751.59,it's,ES2008d.A.words.xml
751.59,751.75,it's,ES2008d.A.words.xml
751.75,752.04,unique,ES2008d.A.words.xml
752.04,752.26,enough,ES2008d.A.words.xml
752.26,752.38,that,ES2008d.A.words.xml
752.38,752.51,I'd,ES2008d.A.words.xml
752.51,752.67,give,ES2008d.A.words.xml
752.67,752.74,it,ES2008d.A.words.xml
752.74,752.82,a,ES2008d.A.words.xml
752.82,752.98,one,ES2008d.A.words.xml
752.98,753.08,or,ES2008d.A.words.xml
753.08,753.13,a,ES2008d.A.words.xml
753.13,753.49,two,ES2008d.A.words.xml
753.49,753.49,.,ES2008d.A.words.xml
755.65,756.06,Okay,ES2008d.A.words.xml
756.06,756.06,.,ES2008d.A.words.xml
757.47,757.72,I,ES2008d.A.words.xml
757.72,757.95,will,ES2008d.A.words.xml
757.95,758.18,give,ES2008d.A.words.xml
758.18,758.96,it,ES2008d.A.words.xml
758.96,759.03,a,ES2008d.A.words.xml
759.03,759.37,one,ES2008d.A.words.xml
759.37,759.37,.,ES2008d.A.words.xml
794.53,795.61,Um,ES2008d.A.words.xml
795.61,796.33,functional,ES2008d.A.words.xml
796.33,796.33,.,ES2008d.A.words.xml
797.78,797.82,I,ES2008d.A.words.xml
797.82,797.99,think,ES2008d.A.words.xml
797.99,798.13,it'll,ES2008d.A.words.xml
798.13,798.23,get,ES2008d.A.words.xml
798.23,798.55,everything,ES2008d.A.words.xml
798.55,798.74,done,ES2008d.A.words.xml
798.74,798.74,",",ES2008d.A.words.xml
798.74,798.79,I,ES2008d.A.words.xml
798.79,798.96,think,ES2008d.A.words.xml
798.96,799.04,it,ES2008d.A.words.xml
799.04,799.19,might,ES2008d.A.words.xml
799.19,799.26,be,ES2008d.A.words.xml
799.26,799.31,a,ES2008d.A.words.xml
799.31,799.47,little,ES2008d.A.words.xml
799.47,799.99,confusing,ES2008d.A.words.xml
799.99,800.32,at,ES2008d.A.words.xml
800.32,801.44,first,ES2008d.A.words.xml
801.44,801.44,",",ES2008d.A.words.xml
801.44,803.0,um,ES2008d.A.words.xml
803.0,803.0,",",ES2008d.A.words.xml
803.0,803.11,I,ES2008d.A.words.xml
803.11,803.24,don't,ES2008d.A.words.xml
803.24,803.3,know,ES2008d.A.words.xml
803.3,803.37,if,ES2008d.A.words.xml
803.37,803.55,that's,ES2008d.A.words.xml
803.55,803.69,gonna,ES2008d.A.words.xml
803.69,803.77,be,ES2008d.A.words.xml
803.77,803.85,a,ES2008d.A.words.xml
803.85,804.14,later,ES2008d.A.words.xml
804.14,804.55,one,ES2008d.A.words.xml
804.55,804.55,.,ES2008d.A.words.xml
804.55,804.78,Okay,ES2008d.A.words.xml
804.78,804.78,",",ES2008d.A.words.xml
804.78,804.91,then,ES2008d.A.words.xml
804.91,805.01,I'm,ES2008d.A.words.xml
805.01,805.2,gonna,ES2008d.A.words.xml
805.2,805.35,give,ES2008d.A.words.xml
805.35,805.45,it,ES2008d.A.words.xml
805.45,805.52,a,ES2008d.A.words.xml
805.52,805.75,two,ES2008d.A.words.xml
805.75,805.75,.,ES2008d.A.words.xml
811.59,811.69,Did,ES2008d.A.words.xml
811.69,811.8,you,ES2008d.A.words.xml
811.8,811.95,give,ES2008d.A.words.xml
811.95,812.01,a,ES2008d.A.words.xml
812.01,814.24,functional,ES2008d.A.words.xml
814.24,814.24,?,ES2008d.A.words.xml
814.24,814.38,Okay,ES2008d.A.words.xml
814.38,814.38,.,ES2008d.A.words.xml
829.84,829.98,Well,ES2008d.A.words.xml
829.98,829.98,",",ES2008d.A.words.xml
829.98,830.05,the,ES2008d.A.words.xml
830.05,830.41,kinetic,ES2008d.A.words.xml
830.41,830.88,battery,ES2008d.A.words.xml
830.88,830.88,.,ES2008d.A.words.xml
837.38,837.55,But,ES2008d.A.words.xml
837.55,837.67,they'll,ES2008d.A.words.xml
837.67,838.0,notice,ES2008d.A.words.xml
838.0,838.06,it,ES2008d.A.words.xml
838.06,838.34,after,ES2008d.A.words.xml
838.34,838.51,like,ES2008d.A.words.xml
838.51,838.59,a,ES2008d.A.words.xml
838.59,838.88,year,ES2008d.A.words.xml
838.88,838.88,",",ES2008d.A.words.xml
838.88,839.02,they'll,ES2008d.A.words.xml
839.02,839.13,be,ES2008d.A.words.xml
839.13,839.31,like,ES2008d.A.words.xml
839.31,839.61,hey,ES2008d.A.words.xml
839.61,839.61,",",ES2008d.A.words.xml
839.61,839.7,I,ES2008d.A.words.xml
839.7,839.85,have,ES2008d.A.words.xml
839.85,840.11,never,ES2008d.A.words.xml
840.11,840.43,changed,ES2008d.A.words.xml
840.43,840.5,the,ES2008d.A.words.xml
840.5,841.11,battery,ES2008d.A.words.xml
841.11,841.11,.,ES2008d.A.words.xml
842.42,842.84,Mm,ES2008d.A.words.xml
842.84,842.84,.,ES2008d.A.words.xml
844.0,844.18,Just,ES2008d.A.words.xml
844.18,844.24,the,ES2008d.A.words.xml
844.24,844.73,material,ES2008d.A.words.xml
844.73,844.73,.,ES2008d.A.words.xml
877.71,877.89,Think,ES2008d.A.words.xml
877.89,877.98,I'm,ES2008d.A.words.xml
877.98,878.11,gonna,ES2008d.A.words.xml
878.11,878.23,go,ES2008d.A.words.xml
878.23,878.33,with,ES2008d.A.words.xml
878.33,878.4,the,ES2008d.A.words.xml
878.4,878.64,four,ES2008d.A.words.xml
878.64,878.72,as,ES2008d.A.words.xml
878.72,878.94,well,ES2008d.A.words.xml
878.94,878.94,.,ES2008d.A.words.xml
880.48,880.52,I,ES2008d.A.words.xml
880.52,880.73,really,ES2008d.A.words.xml
880.73,880.9,like,ES2008d.A.words.xml
880.9,881.03,that,ES2008d.A.words.xml
881.03,881.37,kinetic,ES2008d.A.words.xml
881.37,881.72,battery,ES2008d.A.words.xml
881.72,881.91,though,ES2008d.A.words.xml
881.91,881.91,.,ES2008d.A.words.xml
886.29,886.53,Mm,ES2008d.A.words.xml
886.53,886.77,'kay,ES2008d.A.words.xml
886.77,886.77,.,ES2008d.A.words.xml
899.81,899.91,Uh,ES2008d.A.words.xml
899.91,900.13,let's,ES2008d.A.words.xml
900.13,900.27,say,ES2008d.A.words.xml
900.27,900.55,two,ES2008d.A.words.xml
900.55,900.55,.,ES2008d.A.words.xml
913.54,913.64,Give,ES2008d.A.words.xml
913.64,913.7,it,ES2008d.A.words.xml
913.7,913.76,a,ES2008d.A.words.xml
913.76,914.22,one,ES2008d.A.words.xml
914.22,914.22,.,ES2008d.A.words.xml
920.79,921.92,Mm,ES2008d.A.words.xml
921.92,921.92,.,ES2008d.A.words.xml
921.92,922.06,'Cause,ES2008d.A.words.xml
922.06,922.17,there,ES2008d.A.words.xml
922.17,922.26,would,ES2008d.A.words.xml
922.26,922.36,be,ES2008d.A.words.xml
922.36,922.68,less,ES2008d.A.words.xml
922.68,923.19,impact,ES2008d.A.words.xml
923.19,923.48,maybe,ES2008d.A.words.xml
923.48,923.48,",",ES2008d.A.words.xml
923.48,923.48,.,ES2008d.A.words.xml
940.28,940.47,That's,ES2008d.A.words.xml
940.47,940.98,right,ES2008d.A.words.xml
940.98,940.98,",",ES2008d.A.words.xml
940.98,941.2,yeah,ES2008d.A.words.xml
941.2,941.2,",",ES2008d.A.words.xml
941.2,941.51,corporate,ES2008d.A.words.xml
941.51,941.79,colour,ES2008d.A.words.xml
941.79,941.79,",",ES2008d.A.words.xml
941.79,941.88,we,ES2008d.A.words.xml
941.88,942.13,didn't,ES2008d.A.words.xml
942.13,942.28,keep,ES2008d.A.words.xml
942.28,942.47,that,ES2008d.A.words.xml
942.47,943.39,in,ES2008d.A.words.xml
943.39,944.85,um,ES2008d.A.words.xml
944.85,945.16,well,ES2008d.A.words.xml
945.16,945.29,if,ES2008d.A.words.xml
945.29,946.47,we,ES2008d.A.words.xml
946.47,946.62,I,ES2008d.A.words.xml
946.62,946.78,know,ES2008d.A.words.xml
946.78,946.84,it,ES2008d.A.words.xml
946.84,946.97,would,ES2008d.A.words.xml
946.97,947.16,make,ES2008d.A.words.xml
947.16,947.24,it,ES2008d.A.words.xml
947.24,947.3,a,ES2008d.A.words.xml
947.3,947.5,little,ES2008d.A.words.xml
947.5,947.67,less,ES2008d.A.words.xml
947.67,947.88,c,ES2008d.A.words.xml
947.88,947.99,a,ES2008d.A.words.xml
947.99,948.21,little,ES2008d.A.words.xml
948.21,948.34,more,ES2008d.A.words.xml
948.34,948.83,confusing,ES2008d.A.words.xml
948.83,948.83,",",ES2008d.A.words.xml
948.83,948.96,but,ES2008d.A.words.xml
948.96,949.08,if,ES2008d.A.words.xml
949.08,949.17,we,ES2008d.A.words.xml
949.17,949.34,had,ES2008d.A.words.xml
949.34,949.48,all,ES2008d.A.words.xml
949.48,949.55,the,ES2008d.A.words.xml
949.55,949.86,buttons,ES2008d.A.words.xml
949.86,949.98,in,ES2008d.A.words.xml
949.98,950.49,black,ES2008d.A.words.xml
950.49,950.49,",",ES2008d.A.words.xml
950.49,950.74,and,ES2008d.A.words.xml
950.74,950.81,a,ES2008d.A.words.xml
950.81,951.14,design,ES2008d.A.words.xml
951.14,951.4,in,ES2008d.A.words.xml
951.4,951.61,and,ES2008d.A.words.xml
951.61,951.73,the,ES2008d.A.words.xml
951.73,952.06,outside,ES2008d.A.words.xml
952.06,952.2,in,ES2008d.A.words.xml
952.2,952.83,yellow,ES2008d.A.words.xml
952.83,952.83,",",ES2008d.A.words.xml
952.83,953.04,that'd,ES2008d.A.words.xml
953.04,953.13,be,ES2008d.A.words.xml
953.13,953.21,our,ES2008d.A.words.xml
953.21,953.58,corporate,ES2008d.A.words.xml
953.58,953.8,one,ES2008d.A.words.xml
953.8,953.98,and,ES2008d.A.words.xml
953.98,954.06,we,ES2008d.A.words.xml
954.06,954.18,could,ES2008d.A.words.xml
954.18,954.4,also,ES2008d.A.words.xml
954.4,954.54,have,ES2008d.A.words.xml
954.54,955.08,alternative,ES2008d.A.words.xml
955.08,955.93,colours,ES2008d.A.words.xml
955.93,955.93,",",ES2008d.A.words.xml
955.93,956.24,one,ES2008d.A.words.xml
956.24,956.3,a,ES2008d.A.words.xml
956.3,956.42,more,ES2008d.A.words.xml
956.42,956.96,conservative,ES2008d.A.words.xml
956.96,957.71,one,ES2008d.A.words.xml
957.71,957.71,",",ES2008d.A.words.xml
957.71,957.94,one,ES2008d.A.words.xml
957.94,958.1,that's,ES2008d.A.words.xml
958.1,958.27,more,ES2008d.A.words.xml
958.27,958.86,fruity,ES2008d.A.words.xml
958.86,958.86,.,ES2008d.A.words.xml
962.34,962.67,Um,ES2008d.A.words.xml
962.67,962.76,and,ES2008d.A.words.xml
962.76,962.87,can,ES2008d.A.words.xml
962.87,962.96,we,ES2008d.A.words.xml
962.96,963.14,have,ES2008d.A.words.xml
963.14,963.29,like,ES2008d.A.words.xml
963.29,963.41,an,ES2008d.A.words.xml
963.41,963.96,R_R_,ES2008d.A.words.xml
963.96,964.43,inscribed,ES2008d.A.words.xml
964.43,964.5,on,ES2008d.A.words.xml
964.5,964.59,the,ES2008d.A.words.xml
964.59,964.86,bottom,ES2008d.A.words.xml
964.86,964.94,or,ES2008d.A.words.xml
964.94,965.77,something,ES2008d.A.words.xml
965.77,965.77,?,ES2008d.A.words.xml
965.77,966.09,Okay,ES2008d.A.words.xml
966.09,966.09,.,ES2008d.A.words.xml
968.67,969.5,Fruity,ES2008d.A.words.xml
969.5,969.5,",",ES2008d.A.words.xml
969.5,969.72,so,ES2008d.A.words.xml
969.72,970.15,fruity,ES2008d.A.words.xml
970.15,970.15,.,ES2008d.A.words.xml
972.49,972.58,I,ES2008d.A.words.xml
972.58,972.75,think,ES2008d.A.words.xml
972.75,972.95,i,ES2008d.A.words.xml
972.95,973.11,it's,ES2008d.A.words.xml
973.11,973.28,kind,ES2008d.A.words.xml
973.28,973.36,of,ES2008d.A.words.xml
973.36,973.82,mangoey,ES2008d.A.words.xml
973.82,974.21,too,ES2008d.A.words.xml
974.21,974.21,.,ES2008d.A.words.xml
975.54,975.88,Yes,ES2008d.A.words.xml
975.88,975.88,.,ES2008d.A.words.xml
978.04,978.37,Mm,ES2008d.A.words.xml
978.37,978.37,.,ES2008d.A.words.xml
985.74,986.09,One,ES2008d.A.words.xml
986.09,986.09,.,ES2008d.A.words.xml
1002.43,1003.14,Mm-hmm,ES2008d.A.words.xml
1003.14,1003.14,.,ES2008d.A.words.xml
1008.02,1008.39,Yes,ES2008d.A.words.xml
1008.39,1008.39,.,ES2008d.A.words.xml
1028.22,1028.36,It's,ES2008d.A.words.xml
1028.36,1028.56,gonna,ES2008d.A.words.xml
1028.56,1028.69,be,ES2008d.A.words.xml
1028.69,1031.04,hard,ES2008d.A.words.xml
1031.04,1031.04,.,ES2008d.A.words.xml
1031.32,1031.48,And,ES2008d.A.words.xml
1031.48,1031.59,if,ES2008d.A.words.xml
1031.59,1031.72,it's,ES2008d.A.words.xml
1031.72,1032.26,repetitive,ES2008d.A.words.xml
1032.26,1032.94,movement,ES2008d.A.words.xml
1032.94,1033.2,it,ES2008d.A.words.xml
1033.2,1033.34,is,ES2008d.A.words.xml
1033.34,1033.53,gonna,ES2008d.A.words.xml
1033.53,1033.62,be,ES2008d.A.words.xml
1033.62,1033.89,only,ES2008d.A.words.xml
1033.89,1034.08,four,ES2008d.A.words.xml
1034.08,1034.36,buttons,ES2008d.A.words.xml
1034.36,1034.45,that,ES2008d.A.words.xml
1034.45,1034.54,you're,ES2008d.A.words.xml
1034.54,1035.02,constantly,ES2008d.A.words.xml
1035.02,1035.59,pushing,ES2008d.A.words.xml
1035.59,1035.59,",",ES2008d.A.words.xml
1035.59,1035.85,but,ES2008d.A.words.xml
1035.85,1036.18,um,ES2008d.A.words.xml
1037.95,1038.05,I,ES2008d.A.words.xml
1038.05,1038.28,like,ES2008d.A.words.xml
1038.28,1038.41,how,ES2008d.A.words.xml
1038.41,1038.48,it,ES2008d.A.words.xml
1038.48,1038.66,fits,ES2008d.A.words.xml
1038.66,1038.73,in,ES2008d.A.words.xml
1038.73,1038.81,the,ES2008d.A.words.xml
1038.81,1039.08,hand,ES2008d.A.words.xml
1039.08,1039.49,though,ES2008d.A.words.xml
1039.49,1040.23,so,ES2008d.A.words.xml
1040.23,1040.43,I,ES2008d.A.words.xml
1040.43,1040.6,I'd,ES2008d.A.words.xml
1040.6,1040.73,go,ES2008d.A.words.xml
1040.73,1040.86,with,ES2008d.A.words.xml
1040.86,1040.91,a,ES2008d.A.words.xml
1040.91,1041.11,two,ES2008d.A.words.xml
1041.11,1041.11,.,ES2008d.A.words.xml
1048.82,1049.42,Mm,ES2008d.A.words.xml
1049.42,1049.42,.,ES2008d.A.words.xml
1065.3,1065.87,Mm,ES2008d.A.words.xml
1065.87,1065.87,.,ES2008d.A.words.xml
1082.92,1083.23,Mm-hmm,ES2008d.A.words.xml
1083.23,1083.23,.,ES2008d.A.words.xml
1107.78,1107.87,I,ES2008d.A.words.xml
1107.87,1108.04,think,ES2008d.A.words.xml
1108.04,1108.19,I'd,ES2008d.A.words.xml
1108.19,1108.34,give,ES2008d.A.words.xml
1108.34,1108.43,it,ES2008d.A.words.xml
1108.43,1108.49,a,ES2008d.A.words.xml
1108.49,1108.72,four,ES2008d.A.words.xml
1108.72,1108.96,too,ES2008d.A.words.xml
1108.96,1108.96,.,ES2008d.A.words.xml
1108.96,1109.14,It's,ES2008d.A.words.xml
1109.14,1109.34,a,ES2008d.A.words.xml
1109.34,1109.52,pretty,ES2008d.A.words.xml
1109.52,1109.72,high,ES2008d.A.words.xml
1109.72,1109.99,learning,ES2008d.A.words.xml
1109.99,1110.23,curve,ES2008d.A.words.xml
1110.23,1110.23,",",ES2008d.A.words.xml
1110.23,1110.37,it'll,ES2008d.A.words.xml
1110.37,1110.47,be,ES2008d.A.words.xml
1110.47,1110.7,easy,ES2008d.A.words.xml
1110.7,1110.92,once,ES2008d.A.words.xml
1110.92,1111.08,you've,ES2008d.A.words.xml
1111.08,1111.29,done,ES2008d.A.words.xml
1111.29,1111.52,it,ES2008d.A.words.xml
1111.52,1111.52,",",ES2008d.A.words.xml
1111.52,1111.87,but,ES2008d.A.words.xml
1121.12,1121.42,We,ES2008d.A.words.xml
1121.42,1121.65,we,ES2008d.A.words.xml
1121.65,1121.78,I,ES2008d.A.words.xml
1121.78,1121.99,think,ES2008d.A.words.xml
1121.99,1122.1,we,ES2008d.A.words.xml
1122.1,1122.3,can,ES2008d.A.words.xml
1122.3,1122.53,kind,ES2008d.A.words.xml
1122.53,1122.63,of,ES2008d.A.words.xml
1122.63,1122.77,say,ES2008d.A.words.xml
1122.77,1122.9,we,ES2008d.A.words.xml
1122.9,1123.18,addressed,ES2008d.A.words.xml
1123.18,1123.24,it,ES2008d.A.words.xml
1123.24,1123.35,with,ES2008d.A.words.xml
1123.35,1124.85,colour,ES2008d.A.words.xml
1124.85,1124.85,",",ES2008d.A.words.xml
1124.85,1125.38,but,ES2008d.A.words.xml
1140.85,1141.19,Mm-hmm,ES2008d.A.words.xml
1141.19,1141.19,.,ES2008d.A.words.xml
1149.56,1150.5,Mm,ES2008d.A.words.xml
1150.5,1150.59,I'd,ES2008d.A.words.xml
1150.59,1150.77,give,ES2008d.A.words.xml
1150.77,1150.83,it,ES2008d.A.words.xml
1150.83,1150.87,a,ES2008d.A.words.xml
1150.87,1151.15,four,ES2008d.A.words.xml
1151.15,1151.15,.,ES2008d.A.words.xml
1155.59,1156.01,Small,ES2008d.A.words.xml
1156.01,1156.37,too,ES2008d.A.words.xml
1156.37,1156.37,.,ES2008d.A.words.xml
1189.73,1189.97,Three,ES2008d.A.words.xml
1189.97,1189.97,.,ES2008d.A.words.xml
1193.78,1193.93,It's,ES2008d.A.words.xml
1193.93,1194.37,totally,ES2008d.A.words.xml
1194.37,1194.98,fashionable,ES2008d.A.words.xml
1194.98,1194.98,.,ES2008d.A.words.xml
1194.98,1195.05,I'd,ES2008d.A.words.xml
1195.05,1195.14,give,ES2008d.A.words.xml
1195.14,1195.2,it,ES2008d.A.words.xml
1195.2,1195.33,a,ES2008d.A.words.xml
1195.33,1195.7,one,ES2008d.A.words.xml
1195.7,1195.7,.,ES2008d.A.words.xml
1196.93,1197.69,Mango,ES2008d.A.words.xml
1197.69,1197.69,.,ES2008d.A.words.xml
1207.21,1207.31,I,ES2008d.A.words.xml
1207.31,1207.57,do,ES2008d.A.words.xml
1207.57,1207.89,like,ES2008d.A.words.xml
1207.89,1208.41,uh,ES2008d.A.words.xml
1208.41,1208.5,the,ES2008d.A.words.xml
1208.5,1208.65,little,ES2008d.A.words.xml
1208.65,1209.08,Martian,ES2008d.A.words.xml
1209.08,1209.9,one,ES2008d.A.words.xml
1209.9,1209.9,.,ES2008d.A.words.xml
1221.21,1221.42,One,ES2008d.A.words.xml
1221.42,1221.42,.,ES2008d.A.words.xml
1237.66,1238.54,Mm-hmm,ES2008d.A.words.xml
1238.54,1238.54,.,ES2008d.A.words.xml
1238.54,1238.64,I,ES2008d.A.words.xml
1238.64,1238.86,think,ES2008d.A.words.xml
1238.86,1239.03,as,ES2008d.A.words.xml
1239.03,1239.24,long,ES2008d.A.words.xml
1239.24,1239.41,if,ES2008d.A.words.xml
1239.41,1239.86,we,ES2008d.A.words.xml
1239.86,1240.21,offer,ES2008d.A.words.xml
1240.21,1240.41,in,ES2008d.A.words.xml
1240.41,1241.2,a,ES2008d.A.words.xml
1241.2,1241.38,in,ES2008d.A.words.xml
1241.38,1241.47,at,ES2008d.A.words.xml
1241.47,1241.65,least,ES2008d.A.words.xml
1241.65,1241.8,three,ES2008d.A.words.xml
1241.8,1242.26,different,ES2008d.A.words.xml
1242.26,1242.77,colour,ES2008d.A.words.xml
1242.77,1243.56,arrangements,ES2008d.A.words.xml
1243.56,1243.56,.,ES2008d.A.words.xml
1244.28,1244.64,Um,ES2008d.A.words.xml
1244.64,1244.83,yeah,ES2008d.A.words.xml
1244.83,1244.83,",",ES2008d.A.words.xml
1244.83,1244.98,that's,ES2008d.A.words.xml
1244.98,1245.16,good,ES2008d.A.words.xml
1245.16,1245.16,.,ES2008d.A.words.xml
1247.09,1247.17,So,ES2008d.A.words.xml
1247.17,1247.32,I'll,ES2008d.A.words.xml
1247.32,1247.48,give,ES2008d.A.words.xml
1247.48,1247.6,it,ES2008d.A.words.xml
1247.6,1248.15,a,ES2008d.A.words.xml
1248.15,1248.26,a,ES2008d.A.words.xml
1248.26,1251.56,two,ES2008d.A.words.xml
1251.56,1251.56,.,ES2008d.A.words.xml
1256.18,1256.48,Well,ES2008d.A.words.xml
1256.48,1256.81,um,ES2008d.A.words.xml
1256.81,1256.95,we,ES2008d.A.words.xml
1256.95,1257.59,didn't,ES2008d.A.words.xml
1257.59,1257.72,we,ES2008d.A.words.xml
1257.72,1257.97,didn't,ES2008d.A.words.xml
1257.97,1258.28,address,ES2008d.A.words.xml
1258.28,1258.36,the,ES2008d.A.words.xml
1258.36,1258.63,fact,ES2008d.A.words.xml
1258.63,1258.99,that,ES2008d.A.words.xml
1258.99,1259.15,it,ES2008d.A.words.xml
1259.15,1259.34,does,ES2008d.A.words.xml
1259.34,1259.48,need,ES2008d.A.words.xml
1259.48,1259.55,to,ES2008d.A.words.xml
1259.55,1259.59,b,ES2008d.A.words.xml
1259.59,1259.77,have,ES2008d.A.words.xml
1259.77,1259.81,a,ES2008d.A.words.xml
1259.81,1260.15,corporate,ES2008d.A.words.xml
1260.15,1260.44,logo,ES2008d.A.words.xml
1260.44,1260.44,",",ES2008d.A.words.xml
1260.44,1260.63,so,ES2008d.A.words.xml
1260.63,1261.39,let's,ES2008d.A.words.xml
1261.39,1261.52,let's,ES2008d.A.words.xml
1261.52,1261.67,make,ES2008d.A.words.xml
1261.67,1261.81,sure,ES2008d.A.words.xml
1261.81,1261.9,we,ES2008d.A.words.xml
1261.9,1262.07,keep,ES2008d.A.words.xml
1262.07,1262.22,that,ES2008d.A.words.xml
1262.22,1262.3,in,ES2008d.A.words.xml
1262.3,1262.56,mind,ES2008d.A.words.xml
1262.56,1262.65,that,ES2008d.A.words.xml
1262.65,1262.75,we,ES2008d.A.words.xml
1262.75,1262.9,ha,ES2008d.A.words.xml
1262.9,1263.08,that,ES2008d.A.words.xml
1263.08,1263.24,one,ES2008d.A.words.xml
1263.24,1263.34,of,ES2008d.A.words.xml
1263.34,1263.43,our,ES2008d.A.words.xml
1263.43,1263.92,colours,ES2008d.A.words.xml
1263.92,1264.4,concepts,ES2008d.A.words.xml
1264.4,1264.59,is,ES2008d.A.words.xml
1264.59,1265.23,corporate,ES2008d.A.words.xml
1265.23,1265.35,and,ES2008d.A.words.xml
1265.35,1265.54,has,ES2008d.A.words.xml
1265.54,1265.61,an,ES2008d.A.words.xml
1265.61,1265.98,R_R_,ES2008d.A.words.xml
1265.98,1266.15,on,ES2008d.A.words.xml
1266.15,1267.1,it,ES2008d.A.words.xml
1267.1,1267.1,.,ES2008d.A.words.xml
1267.1,1267.26,All,ES2008d.A.words.xml
1267.26,1267.32,of,ES2008d.A.words.xml
1267.32,1267.49,them,ES2008d.A.words.xml
1267.49,1267.63,should,ES2008d.A.words.xml
1267.63,1267.75,have,ES2008d.A.words.xml
1267.75,1268.25,R_R_,ES2008d.A.words.xml
1268.25,1268.25,",",ES2008d.A.words.xml
1268.25,1268.52,yeah,ES2008d.A.words.xml
1268.52,1268.52,.,ES2008d.A.words.xml
1272.11,1272.46,Mm-hmm,ES2008d.A.words.xml
1272.46,1272.46,.,ES2008d.A.words.xml
1272.46,1273.28,Mm,ES2008d.A.words.xml
1273.28,1273.37,'kay,ES2008d.A.words.xml
1273.37,1273.37,.,ES2008d.A.words.xml
1278.42,1279.04,Lovely,ES2008d.A.words.xml
1279.04,1279.04,.,ES2008d.A.words.xml
1280.66,1281.04,Okay,ES2008d.A.words.xml
1281.04,1281.04,",",ES2008d.A.words.xml
1281.04,1281.19,now,ES2008d.A.words.xml
1281.19,1281.28,we're,ES2008d.A.words.xml
1281.28,1281.41,gonna,ES2008d.A.words.xml
1281.41,1281.51,look,ES2008d.A.words.xml
1281.51,1281.72,at,ES2008d.A.words.xml
1281.72,1282.68,finances,ES2008d.A.words.xml
