"","TE_datasets[j]","Species","Subj_idx","Session","Block","Trial","Stim","Procedure","Duration_Set","Target_Duration","Response"
"247","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,7,"Audiovisual","TE",64,64,34
"248","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,8,"Audiovisual","TE",1.5,1.5,0.9
"249","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,9,"Audiovisual","TE",3,3,1.1
"250","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,10,"Audiovisual","TE",1,1,0.8
"251","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,11,"Audiovisual","TE",12,12,3.9
"252","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,12,"Audiovisual","TE",64,64,40.3
"253","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,13,"Audiovisual","TE",16,16,10
"254","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,14,"Audiovisual","TE",3,3,2.1
"255","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,15,"Audiovisual","TE",6,6,3.9
"256","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,16,"Audiovisual","TE",3,3,1.9
"257","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,17,"Audiovisual","TE",32,32,11
"258","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,18,"Audiovisual","TE",8,8,2.1
"259","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,19,"Audiovisual","TE",32,32,7.4
"260","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,20,"Audiovisual","TE",8,8,5.4
"261","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,21,"Audiovisual","TE",2,2,0.8
"262","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,22,"Audiovisual","TE",3,3,0.6
"263","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,23,"Audiovisual","TE",16,16,7.5
"264","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,24,"Audiovisual","TE",32,32,19.7
"265","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,25,"Audiovisual","TE",4,4,1.8
"266","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,26,"Audiovisual","TE",1.5,1.5,0.7
"267","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,27,"Audiovisual","TE",2,2,0.9
"268","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,28,"Audiovisual","TE",48,48,26.5
"269","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,29,"Audiovisual","TE",64,64,35.4
"270","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,30,"Audiovisual","TE",1.5,1.5,0.7
"271","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,31,"Audiovisual","TE",8,8,3.3
"272","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,32,"Audiovisual","TE",32,32,12.4
"273","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,33,"Audiovisual","TE",1.5,1.5,0.4
"274","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,34,"Audiovisual","TE",32,32,12.4
"275","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,35,"Audiovisual","TE",1,1,0.6
"276","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,36,"Audiovisual","TE",1.5,1.5,0.3
"277","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,37,"Audiovisual","TE",3,3,1.3
"278","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,38,"Audiovisual","TE",1.5,1.5,0.3
"279","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,39,"Audiovisual","TE",3,3,0.9
"280","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,40,"Audiovisual","TE",4,4,1.1
"281","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,41,"Audiovisual","TE",2,2,1.2
"282","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,42,"Audiovisual","TE",24,24,8.8
"283","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,43,"Audiovisual","TE",24,24,11.9
"284","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,44,"Audiovisual","TE",1.5,1.5,0.7
"285","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,45,"Audiovisual","TE",1.5,1.5,0.4
"286","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,46,"Audiovisual","TE",1.5,1.5,0.6
"287","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,47,"Audiovisual","TE",1,1,0.8
"288","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,48,"Audiovisual","TE",8,8,2.1
"289","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,49,"Audiovisual","TE",6,6,4.3
"290","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,50,"Audiovisual","TE",32,32,14.3
"291","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,51,"Audiovisual","TE",3,3,0.7
"292","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,52,"Audiovisual","TE",8,8,0.6
"293","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,53,"Audiovisual","TE",4,4,1
"294","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,54,"Audiovisual","TE",12,12,0.8
"295","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,55,"Audiovisual","TE",1.5,1.5,0.9
"296","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,56,"Audiovisual","TE",1,1,0.7
"297","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,57,"Audiovisual","TE",8,8,2.8
"298","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,58,"Audiovisual","TE",64,64,15.6
"299","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,59,"Audiovisual","TE",4,4,1.4
"300","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,60,"Audiovisual","TE",12,12,2.1
"301","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,61,"Audiovisual","TE",64,64,21.5
"302","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,62,"Audiovisual","TE",48,48,19.6
"303","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,63,"Audiovisual","TE",16,16,15
"304","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,64,"Audiovisual","TE",2,2,0.6
"305","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,65,"Audiovisual","TE",3,3,0.6
"306","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,66,"Audiovisual","TE",6,6,0.9
"307","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,67,"Audiovisual","TE",8,8,5
"308","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,68,"Audiovisual","TE",8,8,3.1
"309","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,69,"Audiovisual","TE",24,24,12.2
"310","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,70,"Audiovisual","TE",1.5,1.5,0.7
"311","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,71,"Audiovisual","TE",16,16,6.1
"312","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,72,"Audiovisual","TE",48,48,15.9
"313","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,73,"Audiovisual","TE",16,16,5.4
"314","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,74,"Audiovisual","TE",12,12,7.4
"315","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,75,"Audiovisual","TE",6,6,8.3
"316","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,76,"Audiovisual","TE",1,1,0.4
"317","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,77,"Audiovisual","TE",24,24,12.6
"318","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,78,"Audiovisual","TE",24,24,11.6
"319","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,79,"Audiovisual","TE",64,64,19.5
"320","dataset_TE_Suarez-Pinilla_2019.csv","Human",4,4,1,80,"Audiovisual","TE",1.5,1.5,0.8
"321","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,1,"Audiovisual","TE",32,32,48
"322","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,2,"Audiovisual","TE",2,2,2
"323","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,3,"Audiovisual","TE",1,1,1
"324","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,4,"Audiovisual","TE",3,3,4.3
"325","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,5,"Audiovisual","TE",6,6,10
"326","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,6,"Audiovisual","TE",24,24,24.6
"327","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,7,"Audiovisual","TE",6,6,8.2
"328","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,8,"Audiovisual","TE",1.5,1.5,2
"329","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,9,"Audiovisual","TE",12,12,15.1
"330","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,10,"Audiovisual","TE",32,32,30
"331","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,11,"Audiovisual","TE",6,6,8.6
"332","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,12,"Audiovisual","TE",48,48,50.5
"333","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,13,"Audiovisual","TE",1,1,1.9
"334","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,14,"Audiovisual","TE",6,6,10
"335","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,15,"Audiovisual","TE",32,32,20.7
"336","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,16,"Audiovisual","TE",8,8,8.9
"337","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,17,"Audiovisual","TE",32,32,40.7
"338","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,18,"Audiovisual","TE",4,4,4.9
"339","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,19,"Audiovisual","TE",1,1,2
"340","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,20,"Audiovisual","TE",32,32,45
"341","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,21,"Audiovisual","TE",2,2,1
"342","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,22,"Audiovisual","TE",16,16,16.3
"343","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,23,"Audiovisual","TE",48,48,45
"344","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,24,"Audiovisual","TE",2,2,2.5
"345","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,25,"Audiovisual","TE",16,16,24.4
"346","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,26,"Audiovisual","TE",2,2,3.4
"347","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,27,"Audiovisual","TE",32,32,41.1
"348","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,28,"Audiovisual","TE",48,48,50.3
"349","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,29,"Audiovisual","TE",16,16,20.6
"350","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,30,"Audiovisual","TE",12,12,18.9
"351","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,31,"Audiovisual","TE",48,48,42
"352","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,32,"Audiovisual","TE",16,16,15.1
"353","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,33,"Audiovisual","TE",64,64,66.7
"354","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,34,"Audiovisual","TE",4,4,2.9
"355","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,35,"Audiovisual","TE",4,4,4.6
"356","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,36,"Audiovisual","TE",12,12,10.5
"357","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,37,"Audiovisual","TE",16,16,16
"358","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,38,"Audiovisual","TE",32,32,55.3
"359","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,39,"Audiovisual","TE",32,32,20.7
"360","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,40,"Audiovisual","TE",64,64,55.9
"361","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,41,"Audiovisual","TE",3,3,3.6
"362","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,42,"Audiovisual","TE",12,12,9.7
"363","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,43,"Audiovisual","TE",4,4,6.8
"364","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,44,"Audiovisual","TE",4,4,8.5
"365","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,45,"Audiovisual","TE",6,6,6.9
"366","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,46,"Audiovisual","TE",2,2,2.2
"367","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,47,"Audiovisual","TE",32,32,22.6
"368","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,48,"Audiovisual","TE",12,12,10.9
"369","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,49,"Audiovisual","TE",12,12,12.1
"370","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,50,"Audiovisual","TE",1,1,2
"371","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,51,"Audiovisual","TE",32,32,24.6
"372","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,52,"Audiovisual","TE",1.5,1.5,3
"373","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,53,"Audiovisual","TE",24,24,27
"374","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,54,"Audiovisual","TE",4,4,5.6
"375","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,55,"Audiovisual","TE",16,16,12.5
"376","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,56,"Audiovisual","TE",64,64,38.1
"377","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,57,"Audiovisual","TE",1.5,1.5,2
"378","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,58,"Audiovisual","TE",64,64,66.9
"379","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,59,"Audiovisual","TE",3,3,5.4
"380","dataset_TE_Suarez-Pinilla_2019.csv","Human",5,5,1,60,"Audiovisual","TE",8,8,5.7
"381","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,1,"Audiovisual","TE",16,16,8.6
"382","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,2,"Audiovisual","TE",16,16,11
"383","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,3,"Audiovisual","TE",2,2,1
"384","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,4,"Audiovisual","TE",64,64,34.2
"385","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,5,"Audiovisual","TE",32,32,23.4
"386","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,6,"Audiovisual","TE",1.5,1.5,2
"387","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,7,"Audiovisual","TE",64,64,80.3
"388","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,8,"Audiovisual","TE",2,2,3
"389","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,9,"Audiovisual","TE",3,3,2.5
"390","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,10,"Audiovisual","TE",16,16,6
"391","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,11,"Audiovisual","TE",3,3,2
"392","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,12,"Audiovisual","TE",48,48,58
"393","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,13,"Audiovisual","TE",6,6,5.8
"394","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,14,"Audiovisual","TE",8,8,8.5
"395","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,15,"Audiovisual","TE",3,3,4.9
"396","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,16,"Audiovisual","TE",24,24,14.2
"397","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,17,"Audiovisual","TE",12,12,9.5
"398","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,18,"Audiovisual","TE",48,48,81.1
"399","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,19,"Audiovisual","TE",4,4,5.7
"400","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,20,"Audiovisual","TE",3,3,2.3
"401","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,21,"Audiovisual","TE",48,48,30
"402","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,22,"Audiovisual","TE",24,24,8.2
"403","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,23,"Audiovisual","TE",64,64,54.3
"404","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,24,"Audiovisual","TE",3,3,1.4
"405","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,25,"Audiovisual","TE",1.5,1.5,2.6
"406","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,26,"Audiovisual","TE",12,12,9.6
"407","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,27,"Audiovisual","TE",48,48,50
"408","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,28,"Audiovisual","TE",48,48,60.2
"409","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,29,"Audiovisual","TE",8,8,8.6
"410","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,30,"Audiovisual","TE",4,4,4.2
"411","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,31,"Audiovisual","TE",1.5,1.5,2.1
"412","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,32,"Audiovisual","TE",32,32,23.1
"413","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,33,"Audiovisual","TE",6,6,8.1
"414","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,34,"Audiovisual","TE",1.5,1.5,2
"415","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,35,"Audiovisual","TE",4,4,6.6
"416","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,36,"Audiovisual","TE",24,24,12.7
"417","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,37,"Audiovisual","TE",48,48,30
"418","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,38,"Audiovisual","TE",2,2,1.8
"419","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,39,"Audiovisual","TE",48,48,47.8
"420","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,40,"Audiovisual","TE",6,6,5
"421","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,41,"Audiovisual","TE",4,4,3
"422","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,42,"Audiovisual","TE",2,2,2.8
"423","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,43,"Audiovisual","TE",3,3,4.1
"424","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,44,"Audiovisual","TE",8,8,7.4
"425","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,45,"Audiovisual","TE",8,8,9
"426","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,46,"Audiovisual","TE",3,3,5.3
"427","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,47,"Audiovisual","TE",16,16,13.5
"428","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,48,"Audiovisual","TE",64,64,82.5
"429","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,49,"Audiovisual","TE",24,24,13
"430","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,50,"Audiovisual","TE",24,24,20.8
"431","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,51,"Audiovisual","TE",4,4,5.1
"432","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,52,"Audiovisual","TE",64,64,71.7
"433","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,53,"Audiovisual","TE",2,2,5
"434","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,54,"Audiovisual","TE",6,6,5.3
"435","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,55,"Audiovisual","TE",32,32,16.7
"436","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,56,"Audiovisual","TE",4,4,4.1
"437","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,57,"Audiovisual","TE",48,48,50.7
"438","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,58,"Audiovisual","TE",12,12,9.9
"439","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,59,"Audiovisual","TE",24,24,12.5
"440","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,60,"Audiovisual","TE",16,16,14.1
"441","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,61,"Audiovisual","TE",12,12,10
"442","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,62,"Audiovisual","TE",3,3,2
"443","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,63,"Audiovisual","TE",4,4,5
"444","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,64,"Audiovisual","TE",4,4,6
"445","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,65,"Audiovisual","TE",16,16,11.5
"446","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,66,"Audiovisual","TE",64,64,61.7
"447","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,67,"Audiovisual","TE",4,4,2.9
"448","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,68,"Audiovisual","TE",48,48,43.7
"449","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,69,"Audiovisual","TE",1,1,1.4
"450","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,70,"Audiovisual","TE",12,12,7.3
"451","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,71,"Audiovisual","TE",48,48,43.2
"452","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,72,"Audiovisual","TE",1,1,2.3
"453","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,73,"Audiovisual","TE",32,32,30.9
"454","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,74,"Audiovisual","TE",1,1,2
"455","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,75,"Audiovisual","TE",3,3,6.2
"456","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,76,"Audiovisual","TE",24,24,9.9
"457","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,77,"Audiovisual","TE",1,1,3
"458","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,78,"Audiovisual","TE",8,8,7.4
"459","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,79,"Audiovisual","TE",48,48,26.7
"460","dataset_TE_Suarez-Pinilla_2019.csv","Human",6,6,1,80,"Audiovisual","TE",16,16,24.8
"461","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,1,"Audiovisual","TE",4,4,4
"462","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,2,"Audiovisual","TE",64,64,42
"463","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,3,"Audiovisual","TE",48,48,35.2
"464","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,4,"Audiovisual","TE",24,24,21.7
"465","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,5,"Audiovisual","TE",8,8,6.3
"466","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,6,"Audiovisual","TE",16,16,15
"467","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,7,"Audiovisual","TE",1,1,1
"468","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,8,"Audiovisual","TE",1,1,3
"469","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,9,"Audiovisual","TE",3,3,4
"470","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,10,"Audiovisual","TE",16,16,12
"471","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,11,"Audiovisual","TE",48,48,43
"472","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,12,"Audiovisual","TE",32,32,27
"473","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,13,"Audiovisual","TE",16,16,13
"474","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,14,"Audiovisual","TE",8,8,6
"475","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,15,"Audiovisual","TE",12,12,11
"476","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,16,"Audiovisual","TE",4,4,5
"477","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,17,"Audiovisual","TE",1.5,1.5,2
"478","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,18,"Audiovisual","TE",48,48,46
"479","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,19,"Audiovisual","TE",64,64,53.6
"480","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,20,"Audiovisual","TE",8,8,8.1
"481","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,21,"Audiovisual","TE",4,4,4
"482","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,22,"Audiovisual","TE",4,4,3.9
"483","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,23,"Audiovisual","TE",6,6,6
"484","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,24,"Audiovisual","TE",64,64,52.1
"485","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,25,"Audiovisual","TE",1.5,1.5,2
"486","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,26,"Audiovisual","TE",6,6,6
"487","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,27,"Audiovisual","TE",1.5,1.5,2
"488","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,28,"Audiovisual","TE",6,6,5.6
"489","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,29,"Audiovisual","TE",4,4,5
"490","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,30,"Audiovisual","TE",12,12,11
"491","dataset_TE_Suarez-Pinilla_2019.csv","Human",7,7,1,31,"Audiovisual","TE",3,3,4
